id,name,type,path,line,description
torch/nn/utils/_named_member_accessor.py:swap_tensors,swap_tensors,function,torch/nn/utils/_named_member_accessor.py,284,"Swap the attributes specified by the given paths to values.

For example, to swap the attributes mod.layer1.conv1.weight and
mod.layer1.conv1.bias, use accessor.swap_tensors([""layer1.conv1.weight"",
""layer1.conv1.bias""], [weight, bias])"
torch/nn/utils/_named_member_accessor.py:swap_tensors_dict,swap_tensors_dict,function,torch/nn/utils/_named_member_accessor.py,312,"Swap the attributes specified by the given paths to values.

For example, to swap the attributes mod.layer1.conv1.weight and
mod.layer1.conv1.bias, use accessor.swap_tensors_dict({
    ""layer1.conv1.weight"": weight,
    ""layer1.conv1.bias"": bias,
})"
torch/nn/utils/_named_member_accessor.py:named_tensors,named_tensors,function,torch/nn/utils/_named_member_accessor.py,368,Iterate over all the tensors in the module.
torch/nn/utils/_named_member_accessor.py:orig_tensor,orig_tensor,variable,torch/nn/utils/_named_member_accessor.py,50,Variable orig_tensor
torch/nn/utils/_named_member_accessor.py:orig_named_tensors,orig_named_tensors,variable,torch/nn/utils/_named_member_accessor.py,324,Variable orig_named_tensors
torch/nn/utils/_named_member_accessor.py:orig_tensor,orig_tensor,variable,torch/nn/utils/_named_member_accessor.py,56,Variable orig_tensor
torch/nn/utils/_named_member_accessor.py:tensor,tensor,variable,torch/nn/utils/_named_member_accessor.py,178,Variable tensor
torch/nn/utils/_named_member_accessor.py:orig_tensor,orig_tensor,variable,torch/nn/utils/_named_member_accessor.py,63,Variable orig_tensor
torch/nn/utils/_named_member_accessor.py:orig_tensor,orig_tensor,variable,torch/nn/utils/_named_member_accessor.py,67,Variable orig_tensor
torch/nn/utils/_named_member_accessor.py:orig_tensor,orig_tensor,variable,torch/nn/utils/_named_member_accessor.py,328,Variable orig_tensor
torch/nn/utils/clip_grad.py:_tensor_or_tensors,_tensor_or_tensors,variable,torch/nn/utils/clip_grad.py,27,Annotated variable _tensor_or_tensors
torch/nn/utils/clip_grad.py:grouped_tensors,grouped_tensors,variable,torch/nn/utils/clip_grad.py,84,Annotated variable grouped_tensors
torch/nn/utils/clip_grad.py:tensors,tensors,variable,torch/nn/utils/clip_grad.py,77,Variable tensors
torch/nn/utils/clip_grad.py:tensors,tensors,variable,torch/nn/utils/clip_grad.py,79,Variable tensors
torch/nn/utils/parametrize.py:tensor,tensor,variable,torch/nn/utils/parametrize.py,394,Variable tensor
torch/nn/utils/parametrize.py:tensor,tensor,variable,torch/nn/utils/parametrize.py,396,Variable tensor
torch/nn/utils/prune.py:_tensor_name,_tensor_name,variable,torch/nn/utils/prune.py,18,Annotated variable _tensor_name
torch/nn/utils/prune.py:pruned_tensor,pruned_tensor,variable,torch/nn/utils/prune.py,73,Variable pruned_tensor
torch/nn/utils/prune.py:tensor_size,tensor_size,variable,torch/nn/utils/prune.py,466,Variable tensor_size
torch/nn/utils/prune.py:tensor_size,tensor_size,variable,torch/nn/utils/prune.py,523,Variable tensor_size
torch/nn/utils/prune.py:tensor_size,tensor_size,variable,torch/nn/utils/prune.py,618,Variable tensor_size
torch/nn/utils/prune.py:tensor_size,tensor_size,variable,torch/nn/utils/prune.py,726,Variable tensor_size
torch/nn/utils/stateless.py:_untie_named_tensors_map,_untie_named_tensors_map,function,torch/nn/utils/stateless.py,14,"Unties all tied tensors in the module to parameters_and_buffers.

This function returns a new untied_parameters_and_buffers dictionary and leave the original
untied_parameters_and_buffers dictionary unchanged. It adds new (missing) keys for tied tensors
in the module to untied_parameters_and_buffers. The value of the new key is the user-given value
in the original parameters_and_buffers dictionary.

If there are more than one user-given values for the same tied tensor, it will raise an error.

For example, if the module has two tied weights self.foo and self.tied_foo and the user passes
{'foo': foo_value, ...}, this will return {'foo': foo_value, 'tied_foo': foo_value, ...}. If the
user passes {'foo': foo_value, 'tied_foo': tied_foo_value, ...}, it will raise an error. If the
user passes {'foo': foo_value, 'tied_foo': foo_value, ...}, it will not raise an error.

Args:
    module (torch.nn.Module): the module to determine which tensors are tied.
    parameters_and_buffers (Dict[str, Tensor]): a map of {name: tensor} for reparamaterizing the module.

Returns:
    A new untied version of the parameters_and_buffers dictionary.

Raises:
    ValueError: if there are more than one user-given values for the same tied tensor."
torch/nn/utils/stateless.py:all_named_tensors,all_named_tensors,variable,torch/nn/utils/stateless.py,44,Annotated variable all_named_tensors
torch/nn/utils/stateless.py:tensor_to_tied_names_map,tensor_to_tied_names_map,variable,torch/nn/utils/stateless.py,49,Annotated variable tensor_to_tied_names_map
torch/nn/utils/stateless.py:given_names_for_tied_tensors,given_names_for_tied_tensors,variable,torch/nn/utils/stateless.py,67,Annotated variable given_names_for_tied_tensors
torch/nn/utils/_expanded_weights/conv_utils.py:tensor,tensor,variable,torch/nn/utils/_expanded_weights/conv_utils.py,336,Variable tensor
torch/nn/utils/_expanded_weights/conv_utils.py:tensor,tensor,variable,torch/nn/utils/_expanded_weights/conv_utils.py,341,Variable tensor
torch/nn/utils/_expanded_weights/conv_utils.py:tensor,tensor,variable,torch/nn/utils/_expanded_weights/conv_utils.py,342,Variable tensor
torch/nn/utils/_expanded_weights/conv_utils.py:tensor,tensor,variable,torch/nn/utils/_expanded_weights/conv_utils.py,343,Variable tensor
torch/nn/utils/_expanded_weights/conv_utils.py:tensor,tensor,variable,torch/nn/utils/_expanded_weights/conv_utils.py,347,Variable tensor
torch/nn/utils/_expanded_weights/conv_utils.py:tensor,tensor,variable,torch/nn/utils/_expanded_weights/conv_utils.py,350,Variable tensor
torch/nn/utils/_expanded_weights/expanded_weights_utils.py:unpack_expanded_weight_or_tensor,unpack_expanded_weight_or_tensor,function,torch/nn/utils/_expanded_weights/expanded_weights_utils.py,149,
torch/onnx/operators.py:shape_as_tensor,shape_as_tensor,variable,torch/onnx/operators.py,33,Variable shape_as_tensor
torch/onnx/operators.py:reshape_from_tensor_shape,reshape_from_tensor_shape,variable,torch/onnx/operators.py,47,Variable reshape_from_tensor_shape
torch/onnx/_internal/exporter/_building.py:_reshape_to_1d_tensor,_reshape_to_1d_tensor,function,torch/onnx/_internal/exporter/_building.py,367,Reshape the input to a 1D tensor.
torch/onnx/_internal/exporter/_building.py:constant_tensor,constant_tensor,variable,torch/onnx/_internal/exporter/_building.py,288,Variable constant_tensor
torch/onnx/_internal/exporter/_building.py:constant_tensor,constant_tensor,variable,torch/onnx/_internal/exporter/_building.py,436,Variable constant_tensor
torch/onnx/_internal/exporter/_core.py:TorchTensor,TorchTensor,class,torch/onnx/_internal/exporter/_core.py,112,
torch/onnx/_internal/exporter/_core.py:ir_tensor,ir_tensor,variable,torch/onnx/_internal/exporter/_core.py,1262,Variable ir_tensor
torch/onnx/_internal/exporter/_core.py:tensor,tensor,variable,torch/onnx/_internal/exporter/_core.py,166,Variable tensor
torch/onnx/_internal/exporter/_core.py:torch_tensor,torch_tensor,variable,torch/onnx/_internal/exporter/_core.py,1260,Variable torch_tensor
torch/onnx/_internal/exporter/_input_observer.py:n_tensors_for_args_kwargs,n_tensors_for_args_kwargs,function,torch/onnx/_internal/exporter/_input_observer.py,192,Returns the number of flat tensors in every args or kwargs.
torch/onnx/_internal/exporter/_input_observer.py:n_aligned_tensors,n_aligned_tensors,function,torch/onnx/_internal/exporter/_input_observer.py,271,
torch/onnx/_internal/exporter/_input_observer.py:n_tensors,n_tensors,variable,torch/onnx/_internal/exporter/_input_observer.py,516,Variable n_tensors
torch/onnx/_internal/exporter/_input_observer.py:all_non_empty_tensors,all_non_empty_tensors,variable,torch/onnx/_internal/exporter/_input_observer.py,721,Variable all_non_empty_tensors
torch/onnx/_internal/exporter/_input_observer.py:all_non_empty_tensors_not_none,all_non_empty_tensors_not_none,variable,torch/onnx/_internal/exporter/_input_observer.py,726,Variable all_non_empty_tensors_not_none
torch/onnx/_internal/exporter/_input_observer.py:tensor,tensor,variable,torch/onnx/_internal/exporter/_input_observer.py,733,Variable tensor
torch/onnx/_internal/exporter/_tensors.py:SymbolicTensor,SymbolicTensor,class,torch/onnx/_internal/exporter/_tensors.py,15,A subclass of ir.Value that supports Python operators.
torch/onnx/_internal/exporter/_verification.py:_compare_tensors,_compare_tensors,function,torch/onnx/_internal/exporter/_verification.py,123,
torch/onnx/_internal/exporter/_verification.py:from_tensors,from_tensors,function,torch/onnx/_internal/exporter/_verification.py,60,"Create a VerificationInfo object from two tensors.

Args:
    name: The name of the value.
    expected: The expected tensor.
    actual: The actual tensor.

Returns:
    VerificationInfo: The VerificationInfo object."
torch/onnx/_internal/exporter/_torchlib/_tensor_typing.py:TensorType,TensorType,variable,torch/onnx/_internal/exporter/_torchlib/_tensor_typing.py,27,Variable TensorType
torch/onnx/_internal/exporter/_torchlib/_tensor_typing.py:TTensor,TTensor,variable,torch/onnx/_internal/exporter/_torchlib/_tensor_typing.py,54,Variable TTensor
torch/onnx/_internal/exporter/_torchlib/_tensor_typing.py:TTensor2,TTensor2,variable,torch/onnx/_internal/exporter/_torchlib/_tensor_typing.py,57,Variable TTensor2
torch/onnx/_internal/exporter/_torchlib/_tensor_typing.py:TTensorOrString,TTensorOrString,variable,torch/onnx/_internal/exporter/_torchlib/_tensor_typing.py,58,Variable TTensorOrString
torch/onnx/_internal/fx/_pass.py:fake_tensors,fake_tensors,variable,torch/onnx/_internal/fx/_pass.py,209,Variable fake_tensors
torch/onnx/_internal/torchscript_exporter/jit_utils.py:_const_if_tensor,_const_if_tensor,function,torch/onnx/_internal/torchscript_exporter/jit_utils.py,259,
torch/onnx/_internal/torchscript_exporter/jit_utils.py:_is_tensor,_is_tensor,function,torch/onnx/_internal/torchscript_exporter/jit_utils.py,341,
torch/onnx/_internal/torchscript_exporter/jit_utils.py:tensor_type,tensor_type,variable,torch/onnx/_internal/torchscript_exporter/jit_utils.py,348,Variable tensor_type
torch/onnx/_internal/torchscript_exporter/onnx_proto_utils.py:tensor,tensor,variable,torch/onnx/_internal/torchscript_exporter/onnx_proto_utils.py,115,Variable tensor
torch/onnx/_internal/torchscript_exporter/onnx_proto_utils.py:tensor,tensor,variable,torch/onnx/_internal/torchscript_exporter/onnx_proto_utils.py,120,Variable tensor
torch/onnx/_internal/torchscript_exporter/symbolic_helper.py:_unpack_quantized_tensor,_unpack_quantized_tensor,function,torch/onnx/_internal/torchscript_exporter/symbolic_helper.py,281,"Unpacks a quantized tensor into a tuple of tensor and scale/zero_point.
Args:
    tuple_value: A tuple of tensor, scale, zero_point, and optionally axis.
Returns:
    A tuple of tensor, scale, zero_point, and optionally axis."
torch/onnx/_internal/torchscript_exporter/symbolic_helper.py:_is_tensor,_is_tensor,function,torch/onnx/_internal/torchscript_exporter/symbolic_helper.py,575,
torch/onnx/_internal/torchscript_exporter/symbolic_helper.py:_is_tensor_list,_is_tensor_list,function,torch/onnx/_internal/torchscript_exporter/symbolic_helper.py,590,
torch/onnx/_internal/torchscript_exporter/symbolic_helper.py:_get_tensor_rank,_get_tensor_rank,function,torch/onnx/_internal/torchscript_exporter/symbolic_helper.py,626,
torch/onnx/_internal/torchscript_exporter/symbolic_helper.py:_get_tensor_sizes,_get_tensor_sizes,function,torch/onnx/_internal/torchscript_exporter/symbolic_helper.py,634,
torch/onnx/_internal/torchscript_exporter/symbolic_helper.py:_get_tensor_dim_size,_get_tensor_dim_size,function,torch/onnx/_internal/torchscript_exporter/symbolic_helper.py,648,
torch/onnx/_internal/torchscript_exporter/symbolic_helper.py:_optional_input_placeholder_tensor,_optional_input_placeholder_tensor,function,torch/onnx/_internal/torchscript_exporter/symbolic_helper.py,1634,
torch/onnx/_internal/torchscript_exporter/symbolic_helper.py:unpacked_qtensors,unpacked_qtensors,variable,torch/onnx/_internal/torchscript_exporter/symbolic_helper.py,1668,Variable unpacked_qtensors
torch/onnx/_internal/torchscript_exporter/symbolic_helper.py:tensor_rank,tensor_rank,variable,torch/onnx/_internal/torchscript_exporter/symbolic_helper.py,655,Variable tensor_rank
torch/onnx/_internal/torchscript_exporter/symbolic_opset10.py:fake_quantize_per_tensor_affine,fake_quantize_per_tensor_affine,function,torch/onnx/_internal/torchscript_exporter/symbolic_opset10.py,682,
torch/onnx/_internal/torchscript_exporter/symbolic_opset10.py:quantize_per_tensor,quantize_per_tensor,function,torch/onnx/_internal/torchscript_exporter/symbolic_opset10.py,742,
torch/onnx/_internal/torchscript_exporter/symbolic_opset11.py:dim_tensor,dim_tensor,variable,torch/onnx/_internal/torchscript_exporter/symbolic_opset11.py,420,Variable dim_tensor
torch/onnx/_internal/torchscript_exporter/symbolic_opset11.py:tensor_list,tensor_list,variable,torch/onnx/_internal/torchscript_exporter/symbolic_opset11.py,481,Variable tensor_list
torch/onnx/_internal/torchscript_exporter/symbolic_opset11.py:tensor_rank,tensor_rank,variable,torch/onnx/_internal/torchscript_exporter/symbolic_opset11.py,1335,Variable tensor_rank
torch/onnx/_internal/torchscript_exporter/symbolic_opset11.py:tensor_rank,tensor_rank,variable,torch/onnx/_internal/torchscript_exporter/symbolic_opset11.py,1366,Variable tensor_rank
torch/onnx/_internal/torchscript_exporter/symbolic_opset11.py:tensor_rank,tensor_rank,variable,torch/onnx/_internal/torchscript_exporter/symbolic_opset11.py,1407,Variable tensor_rank
torch/onnx/_internal/torchscript_exporter/symbolic_opset11.py:tensor_list,tensor_list,variable,torch/onnx/_internal/torchscript_exporter/symbolic_opset11.py,1443,Variable tensor_list
torch/onnx/_internal/torchscript_exporter/symbolic_opset11.py:first_tensor,first_tensor,variable,torch/onnx/_internal/torchscript_exporter/symbolic_opset11.py,1444,Variable first_tensor
torch/onnx/_internal/torchscript_exporter/symbolic_opset11.py:first_tensor_shape,first_tensor_shape,variable,torch/onnx/_internal/torchscript_exporter/symbolic_opset11.py,1449,Variable first_tensor_shape
torch/onnx/_internal/torchscript_exporter/symbolic_opset11.py:first_tensor_dim,first_tensor_dim,variable,torch/onnx/_internal/torchscript_exporter/symbolic_opset11.py,1450,Variable first_tensor_dim
torch/onnx/_internal/torchscript_exporter/symbolic_opset11.py:tensor_list,tensor_list,variable,torch/onnx/_internal/torchscript_exporter/symbolic_opset11.py,1475,Variable tensor_list
torch/onnx/_internal/torchscript_exporter/symbolic_opset11.py:tensor_list_node,tensor_list_node,variable,torch/onnx/_internal/torchscript_exporter/symbolic_opset11.py,493,Variable tensor_list_node
torch/onnx/_internal/torchscript_exporter/symbolic_opset11.py:tensors,tensors,variable,torch/onnx/_internal/torchscript_exporter/symbolic_opset11.py,498,Variable tensors
